game_id,home_team,away_team,home_win,point_differential,home_ORtg,home_DRtg,home_NRtg,home_Off_eFG%,home_Off_TOV%,home_Def_DRB%,home_clutch_PTS,home_clutch_FG%,home_clutch_REB,home_clutch_AST,home_clutch_TOV,away_ORtg,away_DRtg,away_NRtg,away_Off_eFG%,away_Off_TOV%,away_Def_DRB%,away_clutch_PTS,away_clutch_FG%,away_clutch_REB,away_clutch_AST,away_clutch_TOV
744,Philadelphia 76ers,Dallas Mavericks,0,16,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5
745,Atlanta Hawks,Los Angeles Clippers,0,5,117.2,119.4,-2.2,0.539,11.6,75.2,8.0,38.3,3.3,0.9,0.8,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8
746,Brooklyn Nets,Golden State Warriors,0,11,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7
747,New Orleans Pelicans,Toronto Raptors,1,38,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1,112.3,118.8,-6.5,0.535,12.4,73.9,8.2,45.1,3.7,1.6,1.0
748,Indiana Pacers,Houston Rockets,1,3,121.0,118.0,3.0,0.578,11.3,74.1,8.8,48.3,2.7,1.5,0.9,114.5,113.4,1.1,0.529,11.2,76.0,8.4,41.8,3.0,1.7,0.6
749,Brooklyn Nets,Dallas Mavericks,0,12,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5
750,Miami Heat,Orlando Magic,1,26,114.0,112.2,1.8,0.538,11.7,78.1,7.1,36.3,2.9,1.0,0.8,113.4,111.3,2.1,0.541,13.3,78.1,7.9,38.9,3.8,1.3,1.0
751,New York Knicks,Memphis Grizzlies,1,10,118.2,113.4,4.8,0.54,11.9,76.1,8.6,44.0,3.5,1.3,0.6,107.2,114.3,-7.1,0.509,13.4,74.8,7.2,40.1,3.2,1.0,1.2
752,Chicago Bulls,Minnesota Timberwolves,1,6,114.9,116.3,-1.4,0.534,11.0,76.4,11.9,48.4,4.2,2.3,1.1,115.6,109.0,6.6,0.559,13.0,76.9,8.5,42.7,3.3,1.6,1.1
753,Utah Jazz,Oklahoma City Thunder,1,7,115.5,120.4,-4.9,0.539,13.6,75.2,9.4,45.1,3.9,1.9,1.3,119.5,112.1,7.4,0.573,11.4,73.8,9.3,52.5,2.9,1.6,0.9
754,Phoenix Suns,Milwaukee Bucks,1,8,117.6,114.6,3.0,0.565,13.4,75.6,7.5,40.7,3.0,1.5,0.8,118.4,115.8,2.6,0.568,11.5,77.2,9.9,44.1,3.2,1.8,0.9
755,Charlotte Hornets,Toronto Raptors,0,6,109.3,119.8,-10.5,0.529,12.6,74.5,8.1,47.2,2.9,1.5,0.9,112.3,118.8,-6.5,0.535,12.4,73.9,8.2,45.1,3.7,1.6,1.0
756,Washington Wizards,Cleveland Cavaliers,0,8,110.5,119.6,-9.1,0.538,12.2,72.5,5.5,35.4,2.8,1.0,0.9,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1
757,Boston Celtics,Atlanta Hawks,1,8,123.2,111.6,11.6,0.578,10.8,76.3,9.5,44.8,3.7,1.5,0.8,117.2,119.4,-2.2,0.539,11.6,75.2,8.0,38.3,3.3,0.9,0.8
758,Miami Heat,San Antonio Spurs,1,12,114.0,112.2,1.8,0.538,11.7,78.1,7.1,36.3,2.9,1.0,0.8,110.0,116.4,-6.4,0.532,13.2,76.4,7.9,40.6,3.5,1.7,1.2
759,Philadelphia 76ers,Golden State Warriors,0,23,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7
760,Los Angeles Clippers,New Orleans Pelicans,0,11,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1
761,Sacramento Kings,Detroit Pistons,0,13,116.9,115.2,1.7,0.556,11.6,78.4,10.0,44.9,4.1,1.7,1.2,109.7,118.8,-9.1,0.526,13.5,77.3,6.0,35.7,2.9,0.9,0.9
762,Indiana Pacers,Golden State Warriors,0,22,121.0,118.0,3.0,0.578,11.3,74.1,8.8,48.3,2.7,1.5,0.9,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7
763,Orlando Magic,San Antonio Spurs,1,16,113.4,111.3,2.1,0.541,13.3,78.1,7.9,38.9,3.8,1.3,1.0,110.0,116.4,-6.4,0.532,13.2,76.4,7.9,40.6,3.5,1.7,1.2
764,Brooklyn Nets,Cleveland Cavaliers,0,23,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1
765,New York Knicks,Dallas Mavericks,0,14,118.2,113.4,4.8,0.54,11.9,76.1,8.6,44.0,3.5,1.3,0.6,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5
766,Memphis Grizzlies,Chicago Bulls,0,8,107.2,114.3,-7.1,0.509,13.4,74.8,7.2,40.1,3.2,1.0,1.2,114.9,116.3,-1.4,0.534,11.0,76.4,11.9,48.4,4.2,2.3,1.1
767,Milwaukee Bucks,Minnesota Timberwolves,0,24,118.4,115.8,2.6,0.568,11.5,77.2,9.9,44.1,3.2,1.8,0.9,115.6,109.0,6.6,0.559,13.0,76.9,8.5,42.7,3.3,1.6,1.1
768,Phoenix Suns,Utah Jazz,1,14,117.6,114.6,3.0,0.565,13.4,75.6,7.5,40.7,3.0,1.5,0.8,115.5,120.4,-4.9,0.539,13.6,75.2,9.4,45.1,3.9,1.9,1.3
769,Los Angeles Lakers,Denver Nuggets,0,8,115.9,115.3,0.6,0.566,12.5,76.2,10.8,46.4,4.0,1.8,1.0,118.5,113.0,5.5,0.562,11.5,75.6,9.1,53.0,3.1,1.8,0.9
770,Portland Trail Blazers,Detroit Pistons,0,6,108.3,117.5,-9.2,0.503,13.4,74.0,9.1,45.7,4.0,1.8,1.6,109.7,118.8,-9.1,0.526,13.5,77.3,6.0,35.7,2.9,0.9,0.9
771,Philadelphia 76ers,Atlanta Hawks,0,6,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9,117.2,119.4,-2.2,0.539,11.6,75.2,8.0,38.3,3.3,0.9,0.8
772,Boston Celtics,Washington Wizards,1,4,123.2,111.6,11.6,0.578,10.8,76.3,9.5,44.8,3.7,1.5,0.8,110.5,119.6,-9.1,0.538,12.2,72.5,5.5,35.4,2.8,1.0,0.9
773,Toronto Raptors,Houston Rockets,1,3,112.3,118.8,-6.5,0.535,12.4,73.9,8.2,45.1,3.7,1.6,1.0,114.5,113.4,1.1,0.529,11.2,76.0,8.4,41.8,3.0,1.7,0.6
774,Milwaukee Bucks,Charlotte Hornets,1,36,118.4,115.8,2.6,0.568,11.5,77.2,9.9,44.1,3.2,1.8,0.9,109.3,119.8,-10.5,0.529,12.6,74.5,8.1,47.2,2.9,1.5,0.9
775,Sacramento Kings,Denver Nuggets,1,29,116.9,115.2,1.7,0.556,11.6,78.4,10.0,44.9,4.1,1.7,1.2,118.5,113.0,5.5,0.562,11.5,75.6,9.1,53.0,3.1,1.8,0.9
776,Los Angeles Lakers,New Orleans Pelicans,1,17,115.9,115.3,0.6,0.566,12.5,76.2,10.8,46.4,4.0,1.8,1.0,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1
777,Dallas Mavericks,Oklahoma City Thunder,1,35,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5,119.5,112.1,7.4,0.573,11.4,73.8,9.3,52.5,2.9,1.6,0.9
778,Los Angeles Clippers,Detroit Pistons,1,6,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8,109.7,118.8,-9.1,0.526,13.5,77.3,6.0,35.7,2.9,0.9,0.9
779,Brooklyn Nets,San Antonio Spurs,1,20,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0,110.0,116.4,-6.4,0.532,13.2,76.4,7.9,40.6,3.5,1.7,1.2
780,Charlotte Hornets,Memphis Grizzlies,1,9,109.3,119.8,-10.5,0.529,12.6,74.5,8.1,47.2,2.9,1.5,0.9,107.2,114.3,-7.1,0.509,13.4,74.8,7.2,40.1,3.2,1.0,1.2
781,Orlando Magic,Chicago Bulls,1,6,113.4,111.3,2.1,0.541,13.3,78.1,7.9,38.9,3.8,1.3,1.0,114.9,116.3,-1.4,0.534,11.0,76.4,11.9,48.4,4.2,2.3,1.1
782,Washington Wizards,Philadelphia 76ers,0,6,110.5,119.6,-9.1,0.538,12.2,72.5,5.5,35.4,2.8,1.0,0.9,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9
783,Atlanta Hawks,Houston Rockets,1,9,117.2,119.4,-2.2,0.539,11.6,75.2,8.0,38.3,3.3,0.9,0.8,114.5,113.4,1.1,0.529,11.2,76.0,8.4,41.8,3.0,1.7,0.6
784,New York Knicks,Indiana Pacers,0,14,118.2,113.4,4.8,0.54,11.9,76.1,8.6,44.0,3.5,1.3,0.6,121.0,118.0,3.0,0.578,11.3,74.1,8.8,48.3,2.7,1.5,0.9
785,Toronto Raptors,Cleveland Cavaliers,0,24,112.3,118.8,-6.5,0.535,12.4,73.9,8.2,45.1,3.7,1.6,1.0,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1
786,Golden State Warriors,Phoenix Suns,1,1,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7,117.6,114.6,3.0,0.565,13.4,75.6,7.5,40.7,3.0,1.5,0.8
787,Portland Trail Blazers,New Orleans Pelicans,0,9,108.3,117.5,-9.2,0.503,13.4,74.0,9.1,45.7,4.0,1.8,1.6,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1
788,Miami Heat,Boston Celtics,0,4,114.0,112.2,1.8,0.538,11.7,78.1,7.1,36.3,2.9,1.0,0.8,123.2,111.6,11.6,0.578,10.8,76.3,9.5,44.8,3.7,1.5,0.8
789,Oklahoma City Thunder,Sacramento Kings,1,14,119.5,112.1,7.4,0.573,11.4,73.8,9.3,52.5,2.9,1.6,0.9,116.9,115.2,1.7,0.556,11.6,78.4,10.0,44.9,4.1,1.7,1.2
790,Charlotte Hornets,Indiana Pacers,1,9,109.3,119.8,-10.5,0.529,12.6,74.5,8.1,47.2,2.9,1.5,0.9,121.0,118.0,3.0,0.578,11.3,74.1,8.8,48.3,2.7,1.5,0.9
791,Cleveland Cavaliers,Philadelphia 76ers,0,2,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9
792,Atlanta Hawks,Chicago Bulls,0,10,117.2,119.4,-2.2,0.539,11.6,75.2,8.0,38.3,3.3,0.9,0.8,114.9,116.3,-1.4,0.534,11.0,76.4,11.9,48.4,4.2,2.3,1.1
793,Toronto Raptors,San Antonio Spurs,0,23,112.3,118.8,-6.5,0.535,12.4,73.9,8.2,45.1,3.7,1.6,1.0,110.0,116.4,-6.4,0.532,13.2,76.4,7.9,40.6,3.5,1.7,1.2
794,Houston Rockets,New York Knicks,1,2,114.5,113.4,1.1,0.529,11.2,76.0,8.4,41.8,3.0,1.7,0.6,118.2,113.4,4.8,0.54,11.9,76.1,8.6,44.0,3.5,1.3,0.6
795,Memphis Grizzlies,New Orleans Pelicans,0,9,107.2,114.3,-7.1,0.509,13.4,74.8,7.2,40.1,3.2,1.0,1.2,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1
796,Milwaukee Bucks,Denver Nuggets,1,17,118.4,115.8,2.6,0.568,11.5,77.2,9.9,44.1,3.2,1.8,0.9,118.5,113.0,5.5,0.562,11.5,75.6,9.1,53.0,3.1,1.8,0.9
797,Dallas Mavericks,Washington Wizards,1,8,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5,110.5,119.6,-9.1,0.538,12.2,72.5,5.5,35.4,2.8,1.0,0.9
798,Utah Jazz,Golden State Warriors,0,22,115.5,120.4,-4.9,0.539,13.6,75.2,9.4,45.1,3.9,1.9,1.3,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7
799,Los Angeles Clippers,Minnesota Timberwolves,0,21,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8,115.6,109.0,6.6,0.559,13.0,76.9,8.5,42.7,3.3,1.6,1.1
800,Brooklyn Nets,Boston Celtics,0,8,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0,123.2,111.6,11.6,0.578,10.8,76.3,9.5,44.8,3.7,1.5,0.8
801,Orlando Magic,Oklahoma City Thunder,0,14,113.4,111.3,2.1,0.541,13.3,78.1,7.9,38.9,3.8,1.3,1.0,119.5,112.1,7.4,0.573,11.4,73.8,9.3,52.5,2.9,1.6,0.9
802,Milwaukee Bucks,Miami Heat,0,26,118.4,115.8,2.6,0.568,11.5,77.2,9.9,44.1,3.2,1.8,0.9,114.0,112.2,1.8,0.538,11.7,78.1,7.1,36.3,2.9,1.0,0.8
803,Phoenix Suns,Sacramento Kings,1,5,117.6,114.6,3.0,0.565,13.4,75.6,7.5,40.7,3.0,1.5,0.8,116.9,115.2,1.7,0.556,11.6,78.4,10.0,44.9,4.1,1.7,1.2
804,Portland Trail Blazers,Minnesota Timberwolves,0,12,108.3,117.5,-9.2,0.503,13.4,74.0,9.1,45.7,4.0,1.8,1.6,115.6,109.0,6.6,0.559,13.0,76.9,8.5,42.7,3.3,1.6,1.1
805,Los Angeles Lakers,Detroit Pistons,1,14,115.9,115.3,0.6,0.566,12.5,76.2,10.8,46.4,4.0,1.8,1.0,109.7,118.8,-9.1,0.526,13.5,77.3,6.0,35.7,2.9,0.9,0.9
806,Charlotte Hornets,Atlanta Hawks,1,23,109.3,119.8,-10.5,0.529,12.6,74.5,8.1,47.2,2.9,1.5,0.9,117.2,119.4,-2.2,0.539,11.6,75.2,8.0,38.3,3.3,0.9,0.8
807,Orlando Magic,New York Knicks,1,18,113.4,111.3,2.1,0.541,13.3,78.1,7.9,38.9,3.8,1.3,1.0,118.2,113.4,4.8,0.54,11.9,76.1,8.6,44.0,3.5,1.3,0.6
808,Philadelphia 76ers,Miami Heat,0,5,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9,114.0,112.2,1.8,0.538,11.7,78.1,7.1,36.3,2.9,1.0,0.8
809,Boston Celtics,Brooklyn Nets,1,50,123.2,111.6,11.6,0.578,10.8,76.3,9.5,44.8,3.7,1.5,0.8,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0
810,Cleveland Cavaliers,Chicago Bulls,1,3,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1,114.9,116.3,-1.4,0.534,11.0,76.4,11.9,48.4,4.2,2.3,1.1
811,Toronto Raptors,Indiana Pacers,0,2,112.3,118.8,-6.5,0.535,12.4,73.9,8.2,45.1,3.7,1.6,1.0,121.0,118.0,3.0,0.578,11.3,74.1,8.8,48.3,2.7,1.5,0.9
812,Memphis Grizzlies,Houston Rockets,1,8,107.2,114.3,-7.1,0.509,13.4,74.8,7.2,40.1,3.2,1.0,1.2,114.5,113.4,1.1,0.529,11.2,76.0,8.4,41.8,3.0,1.7,0.6
813,New Orleans Pelicans,Washington Wizards,1,7,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1,110.5,119.6,-9.1,0.538,12.2,72.5,5.5,35.4,2.8,1.0,0.9
814,Dallas Mavericks,San Antonio Spurs,1,23,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5,110.0,116.4,-6.4,0.532,13.2,76.4,7.9,40.6,3.5,1.7,1.2
815,Denver Nuggets,Sacramento Kings,0,4,118.5,113.0,5.5,0.562,11.5,75.6,9.1,53.0,3.1,1.8,0.9,116.9,115.2,1.7,0.556,11.6,78.4,10.0,44.9,4.1,1.7,1.2
816,Phoenix Suns,Detroit Pistons,1,16,117.6,114.6,3.0,0.565,13.4,75.6,7.5,40.7,3.0,1.5,0.8,109.7,118.8,-9.1,0.526,13.5,77.3,6.0,35.7,2.9,0.9,0.9
817,Utah Jazz,Los Angeles Lakers,0,16,115.5,120.4,-4.9,0.539,13.6,75.2,9.4,45.1,3.9,1.9,1.3,115.9,115.3,0.6,0.566,12.5,76.2,10.8,46.4,4.0,1.8,1.0
818,Golden State Warriors,Los Angeles Clippers,0,5,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8
819,Memphis Grizzlies,Milwaukee Bucks,1,3,107.2,114.3,-7.1,0.509,13.4,74.8,7.2,40.1,3.2,1.0,1.2,118.4,115.8,2.6,0.568,11.5,77.2,9.9,44.1,3.2,1.8,0.9
820,Utah Jazz,Golden State Warriors,0,3,115.5,120.4,-4.9,0.539,13.6,75.2,9.4,45.1,3.9,1.9,1.3,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7
821,Portland Trail Blazers,Minnesota Timberwolves,0,37,108.3,117.5,-9.2,0.503,13.4,74.0,9.1,45.7,4.0,1.8,1.6,115.6,109.0,6.6,0.559,13.0,76.9,8.5,42.7,3.3,1.6,1.1
822,Cleveland Cavaliers,Orlando Magic,0,7,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1,113.4,111.3,2.1,0.541,13.3,78.1,7.9,38.9,3.8,1.3,1.0
823,Indiana Pacers,Detroit Pistons,1,14,121.0,118.0,3.0,0.578,11.3,74.1,8.8,48.3,2.7,1.5,0.9,109.7,118.8,-9.1,0.526,13.5,77.3,6.0,35.7,2.9,0.9,0.9
824,Philadelphia 76ers,New York Knicks,0,14,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9,118.2,113.4,4.8,0.54,11.9,76.1,8.6,44.0,3.5,1.3,0.6
825,Toronto Raptors,Brooklyn Nets,1,28,112.3,118.8,-6.5,0.535,12.4,73.9,8.2,45.1,3.7,1.6,1.0,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0
826,Dallas Mavericks,Phoenix Suns,1,10,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5,117.6,114.6,3.0,0.565,13.4,75.6,7.5,40.7,3.0,1.5,0.8
827,Chicago Bulls,Boston Celtics,0,17,114.9,116.3,-1.4,0.534,11.0,76.4,11.9,48.4,4.2,2.3,1.1,123.2,111.6,11.6,0.578,10.8,76.3,9.5,44.8,3.7,1.5,0.8
828,New Orleans Pelicans,Houston Rockets,1,22,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1,114.5,113.4,1.1,0.529,11.2,76.0,8.4,41.8,3.0,1.7,0.6
829,Oklahoma City Thunder,Los Angeles Clippers,1,22,119.5,112.1,7.4,0.573,11.4,73.8,9.3,52.5,2.9,1.6,0.9,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8
830,Denver Nuggets,Washington Wizards,1,20,118.5,113.0,5.5,0.562,11.5,75.6,9.1,53.0,3.1,1.8,0.9,110.5,119.6,-9.1,0.538,12.2,72.5,5.5,35.4,2.8,1.0,0.9
831,Utah Jazz,Charlotte Hornets,0,8,115.5,120.4,-4.9,0.539,13.6,75.2,9.4,45.1,3.9,1.9,1.3,109.3,119.8,-10.5,0.529,12.6,74.5,8.1,47.2,2.9,1.5,0.9
832,Golden State Warriors,Los Angeles Lakers,1,18,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7,115.9,115.3,0.6,0.566,12.5,76.2,10.8,46.4,4.0,1.8,1.0
833,Sacramento Kings,San Antonio Spurs,1,5,116.9,115.2,1.7,0.556,11.6,78.4,10.0,44.9,4.1,1.7,1.2,110.0,116.4,-6.4,0.532,13.2,76.4,7.9,40.6,3.5,1.7,1.2
834,Atlanta Hawks,Toronto Raptors,0,2,117.2,119.4,-2.2,0.539,11.6,75.2,8.0,38.3,3.3,0.9,0.8,112.3,118.8,-6.5,0.535,12.4,73.9,8.2,45.1,3.7,1.6,1.0
835,Philadelphia 76ers,Cleveland Cavaliers,1,7,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1
836,Houston Rockets,Phoenix Suns,1,4,114.5,113.4,1.1,0.529,11.2,76.0,8.4,41.8,3.0,1.7,0.6,117.6,114.6,3.0,0.565,13.4,75.6,7.5,40.7,3.0,1.5,0.8
837,Memphis Grizzlies,Los Angeles Clippers,0,6,107.2,114.3,-7.1,0.509,13.4,74.8,7.2,40.1,3.2,1.0,1.2,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8
838,New Orleans Pelicans,Miami Heat,0,11,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1,114.0,112.2,1.8,0.538,11.7,78.1,7.1,36.3,2.9,1.0,0.8
839,Oklahoma City Thunder,Washington Wizards,1,41,119.5,112.1,7.4,0.573,11.4,73.8,9.3,52.5,2.9,1.6,0.9,110.5,119.6,-9.1,0.538,12.2,72.5,5.5,35.4,2.8,1.0,0.9
840,Golden State Warriors,Charlotte Hornets,1,13,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7,109.3,119.8,-10.5,0.529,12.6,74.5,8.1,47.2,2.9,1.5,0.9
841,Minnesota Timberwolves,Milwaukee Bucks,0,5,115.6,109.0,6.6,0.559,13.0,76.9,8.5,42.7,3.3,1.6,1.1,118.4,115.8,2.6,0.568,11.5,77.2,9.9,44.1,3.2,1.8,0.9
842,Portland Trail Blazers,Denver Nuggets,0,15,108.3,117.5,-9.2,0.503,13.4,74.0,9.1,45.7,4.0,1.8,1.6,118.5,113.0,5.5,0.562,11.5,75.6,9.1,53.0,3.1,1.8,0.9
843,Los Angeles Lakers,San Antonio Spurs,1,5,115.9,115.3,0.6,0.566,12.5,76.2,10.8,46.4,4.0,1.8,1.0,110.0,116.4,-6.4,0.532,13.2,76.4,7.9,40.6,3.5,1.7,1.2
844,Detroit Pistons,Orlando Magic,0,3,109.7,118.8,-9.1,0.526,13.5,77.3,6.0,35.7,2.9,0.9,0.9,113.4,111.3,2.1,0.541,13.3,78.1,7.9,38.9,3.8,1.3,1.0
845,New York Knicks,Boston Celtics,0,14,118.2,113.4,4.8,0.54,11.9,76.1,8.6,44.0,3.5,1.3,0.6,123.2,111.6,11.6,0.578,10.8,76.3,9.5,44.8,3.7,1.5,0.8
846,Minnesota Timberwolves,Brooklyn Nets,1,15,115.6,109.0,6.6,0.559,13.0,76.9,8.5,42.7,3.3,1.6,1.1,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0
847,Philadelphia 76ers,Milwaukee Bucks,0,21,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9,118.4,115.8,2.6,0.568,11.5,77.2,9.9,44.1,3.2,1.8,0.9
848,Phoenix Suns,Los Angeles Lakers,1,10,117.6,114.6,3.0,0.565,13.4,75.6,7.5,40.7,3.0,1.5,0.8,115.9,115.3,0.6,0.566,12.5,76.2,10.8,46.4,4.0,1.8,1.0
849,Indiana Pacers,Dallas Mavericks,1,22,121.0,118.0,3.0,0.578,11.3,74.1,8.8,48.3,2.7,1.5,0.9,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5
850,Washington Wizards,Cleveland Cavaliers,0,9,110.5,119.6,-9.1,0.538,12.2,72.5,5.5,35.4,2.8,1.0,0.9,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1
851,Atlanta Hawks,Orlando Magic,1,17,117.2,119.4,-2.2,0.539,11.6,75.2,8.0,38.3,3.3,0.9,0.8,113.4,111.3,2.1,0.541,13.3,78.1,7.9,38.9,3.8,1.3,1.0
852,Golden State Warriors,Denver Nuggets,0,16,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7,118.5,113.0,5.5,0.562,11.5,75.6,9.1,53.0,3.1,1.8,0.9
853,Houston Rockets,Oklahoma City Thunder,0,13,114.5,113.4,1.1,0.529,11.2,76.0,8.4,41.8,3.0,1.7,0.6,119.5,112.1,7.4,0.573,11.4,73.8,9.3,52.5,2.9,1.6,0.9
854,New Orleans Pelicans,Chicago Bulls,0,8,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1,114.9,116.3,-1.4,0.534,11.0,76.4,11.9,48.4,4.2,2.3,1.1
855,Utah Jazz,San Antonio Spurs,1,19,115.5,120.4,-4.9,0.539,13.6,75.2,9.4,45.1,3.9,1.9,1.3,110.0,116.4,-6.4,0.532,13.2,76.4,7.9,40.6,3.5,1.7,1.2
856,Portland Trail Blazers,Charlotte Hornets,0,13,108.3,117.5,-9.2,0.503,13.4,74.0,9.1,45.7,4.0,1.8,1.6,109.3,119.8,-10.5,0.529,12.6,74.5,8.1,47.2,2.9,1.5,0.9
857,Los Angeles Clippers,Sacramento Kings,0,16,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8,116.9,115.2,1.7,0.556,11.6,78.4,10.0,44.9,4.1,1.7,1.2
858,Indiana Pacers,Toronto Raptors,0,8,121.0,118.0,3.0,0.578,11.3,74.1,8.8,48.3,2.7,1.5,0.9,112.3,118.8,-6.5,0.535,12.4,73.9,8.2,45.1,3.7,1.6,1.0
859,New York Knicks,Detroit Pistons,1,2,118.2,113.4,4.8,0.54,11.9,76.1,8.6,44.0,3.5,1.3,0.6,109.7,118.8,-9.1,0.526,13.5,77.3,6.0,35.7,2.9,0.9,0.9
860,Memphis Grizzlies,Brooklyn Nets,0,25,107.2,114.3,-7.1,0.509,13.4,74.8,7.2,40.1,3.2,1.0,1.2,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0
861,Sacramento Kings,Miami Heat,0,11,116.9,115.2,1.7,0.556,11.6,78.4,10.0,44.9,4.1,1.7,1.2,114.0,112.2,1.8,0.538,11.7,78.1,7.1,36.3,2.9,1.0,0.8
862,Cleveland Cavaliers,Dallas Mavericks,1,2,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5
863,Orlando Magic,Brooklyn Nets,1,27,113.4,111.3,2.1,0.541,13.3,78.1,7.9,38.9,3.8,1.3,1.0,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0
